# Test: Biking - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-13-07-25-01
# MAE: 2.66 - Noise: 3.30 - ProbabilityOfError: 0.98 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
358, 125, 122, 2
359, 124, 123, 3
360, 124, 123, 3
361, 123, 124, 3
362, 123, 124, 3
363, 124, 125, 3
364, 123, 124, 3
365, 123, 123, 3
366, 123, 122, 3
367, 122, 122, 3
368, 121, 121, 3
369, 121, 120, 3
370, 120, 119, 3
371, 119, 119, 3
372, 119, 117, 3
373, 118, 116, 3
374, 117, 114, 3
375, 117, 113, 3
376, 116, 112, 3
377, 115, 112, 3
378, 115, 113, 3
379, 114, 113, 3
380, 113, 113, 3
381, 113, 113, 3
382, 112, 111, 3
383, 111, 109, 3
384, 110, 110, 3
385, 111, 111, 3
386, 111, 113, 3
387, 112, 114, 3
388, 111, 115, 3
389, 111, 116, 3
390, 112, 116, 3
391, 111, 115, 3
392, 111, 115, 3
393, 110, 114, 2
394, 110, 113, 2
395, 110, 112, 2
396, 111, 109, 2
397, 110, 105, 2
398, 109, 104, 2
399, 109, 104, 2
400, 109, 105, 2
401, 109, 106, 2
402, 109, 108, 2
403, 109, 109, 2
404, 108, 109, 2
405, 108, 109, 2
406, 110, 112, 2
407, 112, 112, 2
408, 113, 112, 2
409, 113, 112, 2
410, 112, 113, 2
411, 112, 113, 2
412, 113, 113, 2
413, 114, 113, 3
414, 113, 114, 3
415, 112, 114, 3
416, 112, 114, 3
417, 113, 114, 3
418, 113, 114, 3
419, 113, 114, 3
420, 114, 115, 3
421, 113, 115, 3
422, 113, 116, 3
423, 114, 116, 3
424, 114, 117, 3
425, 115, 117, 3
426, 115, 117, 3
427, 115, 117, 3
428, 116, 118, 3
429, 116, 118, 3
430, 116, 119, 3
431, 116, 119, 2
432, 116, 119, 2
433, 116, 119, 2
434, 116, 120, 2
435, 116, 120, 2
436, 117, 121, 2
437, 117, 122, 2
438, 118, 123, 2
439, 118, 124, 2
440, 119, 125, 2
441, 119, 125, 2
442, 120, 126, 2
443, 122, 126, 2
444, 122, 126, 3
445, 123, 126, 3
446, 124, 126, 3
447, 124, 127, 3
448, 124, 127, 3
449, 124, 127, 3
450, 125, 128, 3
451, 126, 128, 3
452, 126, 128, 3
453, 127, 129, 3
454, 128, 129, 3
455, 128, 129, 3
456, 129, 130, 3
457, 129, 130, 3
458, 129, 130, 3
459, 129, 130, 3
460, 130, 130, 3
461, 129, 130, 3
462, 130, 130, 3
463, 129, 130, 3
464, 129, 130, 3
465, 129, 130, 3
466, 129, 130, 3
467, 129, 131, 3
468, 129, 131, 3
469, 129, 131, 3
470, 129, 132, 3
471, 129, 132, 3
472, 129, 132, 3
473, 130, 132, 3
474, 131, 135, 3
475, 132, 135, 3
476, 131, 135, 3
477, 132, 136, 3
478, 133, 136, 3
479, 133, 136, 3
480, 134, 136, 3
481, 134, 137, 3
482, 133, 137, 3
483, 134, 137, 3
484, 134, 137, 3
485, 136, 138, 3
486, 137, 138, 3
487, 137, 138, 3
488, 137, 138, 3
489, 139, 139, 3
490, 139, 139, 2
491, 136, 139, 2
492, 137, 139, 2
493, 136, 140, 2
494, 137, 140, 2
495, 138, 140, 2
496, 139, 140, 2
497, 139, 141, 2
498, 139, 141, 3
499, 139, 141, 2
500, 139, 141, 2
501, 140, 141, 3
502, 141, 141, 3
503, 141, 142, 3
504, 142, 142, 3
505, 141, 142, 3
506, 142, 142, 3
507, 142, 142, 3
508, 141, 142, 3
509, 141, 142, 3
510, 141, 142, 3
511, 141, 142, 3
512, 141, 142, 3
513, 141, 142, 3
514, 142, 142, 3
515, 143, 142, 3
516, 143, 143, 3
517, 143, 143, 3
518, 144, 143, 3
519, 144, 144, 3
520, 144, 144, 3
521, 143, 144, 3
522, 144, 144, 3
523, 143, 144, 3
524, 144, 144, 3
525, 144, 144, 3
526, 145, 144, 3
527, 145, 145, 3
528, 145, 145, 3
529, 145, 145, 3
530, 145, 145, 3
531, 145, 145, 3
532, 146, 145, 3
533, 146, 145, 3
534, 146, 145, 3
535, 146, 145, 3
536, 145, 145, 3
537, 146, 146, 3
538, 145, 146, 3
539, 146, 147, 3
540, 146, 147, 3
541, 146, 147, 3
542, 148, 147, 3
543, 148, 147, 3
544, 148, 148, 3
545, 149, 148, 3
546, 149, 148, 3
547, 149, 148, 3
548, 150, 148, 3
549, 150, 148, 3
550, 149, 148, 3
551, 149, 148, 3
552, 149, 148, 2
553, 150, 148, 3
554, 150, 147, 3
555, 149, 147, 3
556, 149, 147, 3
557, 149, 147, 3
558, 149, 147, 3
559, 149, 147, 3
560, 149, 147, 3
561, 147, 147, 3
562, 147, 147, 3
563, 147, 147, 3
564, 147, 147, 3
565, 146, 147, 3
566, 146, 147, 3
567, 146, 147, 3
568, 146, 146, 3
569, 146, 146, 3
570, 146, 146, 3
571, 146, 146, 3
572, 146, 146, 3
573, 146, 146, 3
574, 147, 145, 3
575, 146, 145, 3
576, 145, 145, 3
577, 145, 145, 3
578, 143, 145, 3
579, 143, 145, 3
580, 143, 145, 3
581, 144, 144, 3
582, 143, 144, 3
583, 145, 144, 3
584, 144, 144, 3
585, 144, 144, 3
586, 144, 143, 3
587, 144, 143, 3
588, 145, 143, 3
589, 145, 143, 3
590, 145, 143, 3
591, 144, 142, 3
592, 144, 142, 3
593, 144, 142, 3
594, 144, 142, 3
595, 142, 142, 3
596, 142, 142, 3
597, 141, 142, 3
598, 141, 143, 3
599, 142, 143, 3
600, 143, 143, 3
601, 143, 143, 3
602, 142, 143, 3
603, 142, 143, 3
604, 142, 143, 3
605, 142, 143, 3
606, 142, 142, 3
607, 142, 142, 3
608, 141, 143, 2
609, 141, 143, 2
610, 141, 143, 2
611, 141, 143, 3
612, 141, 142, 3
613, 141, 142, 3
614, 140, 142, 3
615, 139, 142, 3
616, 139, 141, 3
617, 139, 141, 3
618, 139, 140, 3
619, 139, 140, 3
620, 139, 139, 3
621, 137, 139, 3
622, 137, 138, 3
623, 137, 137, 3
624, 136, 136, 3
625, 135, 134, 3
626, 134, 134, 3
627, 134, 133, 3
628, 133, 132, 3
629, 133, 132, 3
630, 131, 132, 3
631, 131, 132, 3
632, 131, 132, 3
633, 131, 132, 2
634, 130, 133, 2
635, 130, 133, 2
636, 130, 133, 3
637, 129, 131, 3
638, 129, 131, 3
639, 129, 130, 3
640, 129, 130, 3
641, 128, 130, 3
642, 128, 130, 3
643, 128, 130, 3
644, 128, 130, 3
645, 128, 129, 3
646, 127, 128, 3
647, 126, 127, 3
648, 125, 126, 3
649, 125, 125, 3
650, 125, 125, 3
651, 125, 124, 3
652, 124, 124, 3
653, 123, 123, 3
654, 123, 123, 3
655, 122, 123, 3
656, 122, 123, 3
657, 121, 122, 3
658, 121, 121, 3
659, 121, 121, 3
660, 120, 121, 3
661, 120, 122, 3
662, 121, 122, 3
663, 120, 122, 3
664, 121, 122, 3
665, 121, 121, 3
666, 121, 121, 3
667, 121, 121, 3
668, 120, 120, 3
