# Test: Fast_Running - Fitzpatrick: Type II (White) - BMI: Normal (18.5 to 25)- Duration: 20 minutes - Time: 2020-09-11-09-06-05
# MAE: 1.17 - Noise: 2.10 - ProbabilityOfError: 0.99 - Availability: 100.0%
# mbs/icefish/icefish:9/PXE1.200905.002.DBW3.002/000098:userdebug/dev-keys
seconds, wear, bluetooth, confidence
417, 154, 155, 3
418, 155, 155, 3
419, 155, 155, 3
420, 155, 155, 3
421, 155, 156, 3
422, 155, 156, 3
423, 155, 155, 3
424, 155, 155, 3
425, 155, 155, 3
426, 155, 155, 3
427, 154, 155, 3
428, 154, 155, 3
429, 154, 155, 3
430, 154, 155, 3
431, 154, 155, 3
432, 154, 155, 3
433, 154, 154, 3
434, 154, 154, 3
435, 153, 154, 3
436, 153, 154, 3
437, 152, 154, 3
438, 153, 154, 3
439, 154, 154, 3
440, 154, 154, 3
441, 153, 154, 3
442, 154, 154, 3
443, 154, 155, 3
444, 154, 155, 3
445, 154, 154, 3
446, 154, 154, 3
447, 154, 155, 3
448, 155, 155, 3
449, 154, 155, 3
450, 154, 155, 3
451, 153, 155, 3
452, 154, 155, 3
453, 154, 155, 3
454, 155, 155, 3
455, 155, 156, 3
456, 155, 156, 3
457, 156, 156, 3
458, 155, 156, 3
459, 155, 155, 3
460, 155, 156, 3
461, 155, 156, 3
462, 155, 157, 3
463, 155, 157, 3
464, 155, 157, 3
465, 156, 157, 3
466, 157, 157, 3
467, 157, 157, 3
468, 157, 157, 3
469, 156, 156, 3
470, 155, 156, 3
471, 156, 156, 3
472, 156, 156, 3
473, 156, 156, 3
474, 156, 156, 3
475, 156, 156, 3
476, 156, 155, 3
477, 156, 155, 3
478, 155, 156, 3
479, 156, 156, 3
480, 157, 156, 3
481, 157, 156, 3
482, 156, 156, 3
483, 156, 156, 3
484, 156, 156, 3
485, 156, 156, 3
486, 155, 156, 3
487, 155, 156, 3
488, 155, 156, 3
489, 155, 156, 3
490, 155, 155, 3
491, 155, 155, 3
492, 154, 156, 3
493, 154, 156, 3
494, 154, 156, 3
495, 155, 156, 3
496, 155, 156, 3
497, 155, 156, 3
498, 156, 156, 3
499, 156, 156, 3
500, 156, 156, 3
501, 155, 156, 3
502, 156, 156, 3
503, 156, 155, 3
504, 156, 156, 3
505, 156, 157, 3
506, 156, 157, 3
507, 155, 157, 3
508, 156, 157, 3
509, 157, 157, 3
510, 156, 157, 3
511, 156, 158, 3
512, 155, 158, 3
513, 155, 158, 3
514, 156, 158, 3
515, 157, 157, 3
516, 157, 157, 3
517, 157, 157, 3
518, 157, 157, 3
519, 158, 156, 3
520, 156, 155, 3
521, 156, 155, 3
522, 156, 155, 3
523, 155, 155, 3
524, 154, 155, 3
525, 154, 155, 3
526, 154, 155, 3
527, 154, 155, 3
528, 154, 155, 3
529, 155, 156, 3
530, 155, 156, 3
531, 154, 156, 3
532, 154, 157, 3
533, 155, 157, 3
534, 156, 157, 3
535, 156, 157, 3
536, 157, 157, 3
537, 157, 157, 3
538, 156, 157, 3
539, 157, 158, 3
540, 156, 157, 3
541, 157, 156, 3
542, 157, 156, 3
543, 156, 155, 3
544, 156, 156, 3
545, 156, 156, 3
546, 157, 156, 3
547, 156, 157, 3
548, 156, 157, 3
549, 157, 157, 3
550, 157, 157, 3
551, 157, 157, 3
552, 157, 157, 3
553, 157, 157, 3
554, 157, 158, 3
555, 157, 158, 3
556, 157, 157, 3
557, 157, 157, 3
558, 157, 157, 3
559, 157, 158, 3
560, 157, 158, 3
561, 157, 157, 3
562, 157, 157, 3
563, 157, 158, 3
564, 158, 158, 3
565, 157, 158, 3
566, 157, 158, 3
567, 157, 158, 3
568, 157, 158, 3
569, 157, 158, 3
570, 156, 158, 3
571, 158, 158, 3
572, 157, 158, 3
573, 157, 158, 3
574, 157, 158, 3
575, 157, 157, 3
576, 157, 158, 3
577, 156, 157, 3
578, 157, 157, 3
579, 157, 156, 3
580, 157, 156, 3
581, 156, 157, 3
582, 156, 157, 3
583, 156, 157, 3
584, 157, 157, 3
585, 157, 157, 3
586, 157, 157, 3
587, 157, 157, 3
588, 156, 157, 3
589, 156, 156, 3
590, 156, 157, 3
591, 156, 157, 3
592, 157, 158, 3
593, 156, 158, 3
594, 156, 157, 3
595, 157, 158, 3
596, 157, 158, 3
597, 157, 158, 3
598, 157, 159, 3
599, 158, 158, 3
600, 158, 158, 3
601, 158, 159, 3
602, 158, 159, 3
603, 158, 159, 3
604, 158, 159, 3
605, 158, 158, 3
606, 159, 158, 3
607, 158, 158, 3
608, 157, 158, 3
609, 157, 159, 3
610, 157, 159, 3
611, 157, 159, 3
612, 157, 159, 3
613, 157, 159, 3
614, 157, 159, 3
615, 157, 159, 3
616, 158, 159, 3
617, 158, 159, 3
618, 159, 159, 3
619, 159, 160, 3
620, 159, 160, 3
621, 160, 159, 3
622, 159, 159, 3
623, 159, 159, 3
624, 159, 159, 3
625, 159, 159, 3
626, 158, 160, 3
627, 159, 160, 3
628, 159, 160, 3
629, 159, 160, 3
630, 159, 159, 3
631, 159, 160, 3
632, 159, 160, 3
633, 159, 160, 3
634, 159, 160, 3
635, 159, 160, 3
636, 159, 160, 3
637, 159, 159, 3
638, 158, 159, 3
639, 159, 159, 3
640, 159, 159, 3
641, 160, 160, 3
642, 160, 160, 3
643, 159, 160, 3
644, 159, 159, 3
645, 159, 159, 3
646, 160, 160, 3
647, 159, 160, 3
648, 159, 160, 3
649, 159, 160, 3
650, 159, 160, 3
651, 159, 160, 3
652, 159, 160, 3
653, 159, 160, 3
654, 160, 161, 3
655, 160, 161, 3
656, 160, 161, 3
657, 160, 162, 3
658, 161, 161, 3
659, 161, 161, 3
660, 161, 161, 3
661, 161, 161, 3
662, 161, 162, 3
663, 161, 161, 3
664, 161, 161, 3
665, 160, 161, 3
666, 161, 161, 3
667, 161, 161, 3
668, 160, 160, 3
669, 161, 160, 3
670, 160, 161, 3
671, 161, 161, 3
672, 161, 161, 3
673, 160, 161, 3
674, 160, 161, 3
675, 160, 161, 3
676, 160, 161, 3
677, 160, 160, 3
678, 160, 160, 3
679, 160, 160, 3
680, 160, 161, 3
681, 160, 160, 3
682, 160, 160, 3
683, 159, 160, 3
684, 159, 159, 3
685, 159, 159, 3
686, 158, 158, 3
687, 158, 158, 3
688, 159, 159, 3
689, 158, 159, 3
690, 158, 159, 3
691, 158, 159, 3
692, 158, 159, 3
693, 159, 159, 3
694, 158, 159, 3
695, 158, 159, 3
696, 158, 159, 3
697, 158, 159, 3
698, 158, 159, 3
699, 158, 158, 3
700, 157, 158, 3
701, 157, 157, 3
702, 157, 158, 3
703, 156, 158, 3
704, 156, 158, 3
705, 156, 157, 3
706, 156, 157, 3
707, 156, 157, 3
708, 154, 157, 3
709, 154, 158, 3
710, 155, 158, 3
711, 156, 157, 3
712, 155, 158, 2
713, 155, 158, 2
714, 155, 158, 2
715, 156, 158, 3
716, 157, 158, 3
717, 158, 158, 3
718, 158, 158, 3
719, 158, 158, 3
720, 158, 158, 3
721, 157, 158, 3
722, 158, 158, 3
723, 158, 159, 3
724, 158, 159, 3
725, 158, 158, 3
726, 157, 159, 3
727, 157, 159, 3
