com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.480843,com.sec.android.app.shealth,46,230002,3600000,02.12.2021 à 11:02:00,1.530000,3hCrv0rpUB,,02.12.2021 à 11:02:59,4d136a9a-d693-6a4b-d51b-8a3570ab1100,34.840000,02.12.2021 à 11:02:15,02.12.2021 à 11:15:02,
1.746667,com.sec.android.app.shealth,26,230002,3600000,02.12.2021 à 11:19:00,0.830000,3hCrv0rpUB,,02.12.2021 à 11:19:59,2f0ff75c-8178-3aed-b1d3-b89d441cd056,20.320000,02.12.2021 à 11:19:51,02.12.2021 à 11:20:10,
1.527778,com.sec.android.app.shealth,17,230002,3600000,02.12.2021 à 12:01:00,0.590000,3hCrv0rpUB,,02.12.2021 à 12:01:59,2a04d668-96ae-12d0-71ad-e6ad5286b324,12.870000,02.12.2021 à 12:15:01,02.12.2021 à 12:15:01,
1.472222,com.sec.android.app.shealth,31,230002,3600000,02.12.2021 à 12:53:00,1.080000,3hCrv0rpUB,,02.12.2021 à 12:53:59,f6c526f2-d94d-6100-5b33-dda79a4ebdc7,23.930000,02.12.2021 à 12:55:01,02.12.2021 à 12:55:01,
1.361111,com.sec.android.app.shealth,35,230002,3600000,02.12.2021 à 13:04:00,1.220000,3hCrv0rpUB,,02.12.2021 à 13:04:59,1781fe01-2cb3-2dc7-3f54-10250ef9a622,25.490000,02.12.2021 à 13:15:01,02.12.2021 à 13:15:01,
1.472222,com.sec.android.app.shealth,61,230002,3600000,02.12.2021 à 13:16:00,2.030000,3hCrv0rpUB,,02.12.2021 à 13:16:59,a0cd092b-35fe-551f-4f51-e3bd8afb2fb9,46.070000,02.12.2021 à 13:19:55,02.12.2021 à 13:19:55,
1.194444,com.sec.android.app.shealth,16,230002,3600000,02.12.2021 à 13:19:00,0.570000,3hCrv0rpUB,,02.12.2021 à 13:19:59,811f616a-77c7-6152-5bb6-136d20325030,11.330000,02.12.2021 à 13:19:55,02.12.2021 à 13:19:55,
1.611111,com.sec.android.app.shealth,60,230002,3600000,02.12.2021 à 13:20:00,1.970000,3hCrv0rpUB,,02.12.2021 à 13:20:59,6fc87834-eaeb-fcc4-c5bc-1ce587a77409,47.360000,02.12.2021 à 13:35:01,02.12.2021 à 13:35:01,
1.444444,com.sec.android.app.shealth,56,230002,3600000,02.12.2021 à 13:21:00,1.860000,3hCrv0rpUB,,02.12.2021 à 13:21:59,fb97e681-4234-3813-aacf-4be1cffae7a2,42.290000,02.12.2021 à 13:35:01,02.12.2021 à 13:35:01,
1.388889,com.sec.android.app.shealth,13,230002,3600000,02.12.2021 à 13:22:00,0.450000,3hCrv0rpUB,,02.12.2021 à 13:22:59,99dc9984-e064-0a8e-f58d-30c127920422,9.860000,02.12.2021 à 13:35:01,02.12.2021 à 13:35:01,
1.090301,com.sec.android.app.shealth,39,,3600000,02.12.2021 à 15:38:00,1.414221,NS2ZoYjFXt,,02.12.2021 à 15:39:00,16384558-0000-0000-0000-384558800000,29.139999,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.736846,com.sec.android.app.shealth,119,,3600000,02.12.2021 à 15:42:00,4.750568,NS2ZoYjFXt,,02.12.2021 à 15:43:00,16384561-0000-0000-0000-384561200000,110.655907,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.697277,com.sec.android.app.shealth,111,,3600000,02.12.2021 à 15:43:00,4.447190,NS2ZoYjFXt,,02.12.2021 à 15:44:00,16384561-0000-0000-0000-384561800000,102.092392,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.677557,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 15:44:00,4.335258,NS2ZoYjFXt,,02.12.2021 à 15:45:00,16384562-0000-0000-0000-384562400000,100.235382,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.980759,com.sec.android.app.shealth,115,,3600000,02.12.2021 à 15:45:00,4.666649,NS2ZoYjFXt,,02.12.2021 à 15:46:00,16384563-0000-0000-0000-384563000000,112.243523,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.741449,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 15:46:00,4.457770,NS2ZoYjFXt,,02.12.2021 à 15:47:00,16384563-0000-0000-0000-384563600000,104.323082,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.808800,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 15:47:00,4.664660,NS2ZoYjFXt,,02.12.2021 à 15:48:00,16384564-0000-0000-0000-384564200000,108.751045,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.856766,com.sec.android.app.shealth,122,,3600000,02.12.2021 à 15:48:00,4.678891,NS2ZoYjFXt,,02.12.2021 à 15:49:00,16384564-0000-0000-0000-384564800000,111.398247,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.967499,com.sec.android.app.shealth,125,,3600000,02.12.2021 à 15:49:00,4.974123,NS2ZoYjFXt,,02.12.2021 à 15:50:00,16384565-0000-0000-0000-384565400000,118.277435,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.811857,com.sec.android.app.shealth,114,,3600000,02.12.2021 à 15:50:00,4.592777,NS2ZoYjFXt,,02.12.2021 à 15:51:00,16384566-0000-0000-0000-384566000000,107.292984,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
0.121460,com.sec.android.app.shealth,2,,3600000,02.12.2021 à 15:54:00,0.229058,NS2ZoYjFXt,,02.12.2021 à 15:55:00,16384568-0000-0000-0000-384568400000,1.300000,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
0.717637,com.sec.android.app.shealth,15,,3600000,02.12.2021 à 16:13:00,0.507378,NS2ZoYjFXt,,02.12.2021 à 16:14:00,16384579-0000-0000-0000-384579800000,8.920000,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.704221,com.sec.android.app.shealth,113,,3600000,02.12.2021 à 16:17:00,4.535076,NS2ZoYjFXt,,02.12.2021 à 16:18:00,16384582-0000-0000-0000-384582200000,104.155815,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.692944,com.sec.android.app.shealth,112,,3600000,02.12.2021 à 16:18:00,4.364762,NS2ZoYjFXt,,02.12.2021 à 16:19:00,16384582-0000-0000-0000-384582800000,100.954628,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.793374,com.sec.android.app.shealth,115,,3600000,02.12.2021 à 16:19:00,4.634579,NS2ZoYjFXt,,02.12.2021 à 16:20:00,16384583-0000-0000-0000-384583400000,107.758186,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
0.857859,com.sec.android.app.shealth,58,,3600000,02.12.2021 à 16:20:00,2.482453,NS2ZoYjFXt,,02.12.2021 à 16:21:00,16384584-0000-0000-0000-384584000000,45.623859,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
0.025524,com.sec.android.app.shealth,1,,3600000,02.12.2021 à 16:21:00,0.296818,NS2ZoYjFXt,,02.12.2021 à 16:22:00,16384584-0000-0000-0000-384584600000,0.397519,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
0.842885,com.sec.android.app.shealth,12,,3600000,02.12.2021 à 16:26:00,0.509873,NS2ZoYjFXt,,02.12.2021 à 16:27:00,16384587-0000-0000-0000-384587600000,9.950000,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
0.806620,com.sec.android.app.shealth,20,,3600000,02.12.2021 à 18:00:00,0.948643,NS2ZoYjFXt,,02.12.2021 à 18:01:00,16384644-0000-0000-0000-384644000000,17.374119,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
0.856809,com.sec.android.app.shealth,5,,3600000,02.12.2021 à 18:01:00,0.140414,NS2ZoYjFXt,,02.12.2021 à 18:02:00,16384644-0000-0000-0000-384644600000,3.165881,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.494820,com.sec.android.app.shealth,47,,3600000,02.12.2021 à 18:02:00,1.688499,NS2ZoYjFXt,,02.12.2021 à 18:03:00,16384645-0000-0000-0000-384645200000,38.549999,02.12.2021 à 18:05:37,02.12.2021 à 18:05:37,
1.530253,com.sec.android.app.shealth,99,,3600000,02.12.2021 à 18:04:00,3.571961,NS2ZoYjFXt,,02.12.2021 à 18:05:00,16384646-0000-0000-0000-384646400000,79.958824,02.12.2021 à 18:05:38,02.12.2021 à 18:05:38,
1.472222,com.sec.android.app.shealth,39,230002,3600000,02.12.2021 à 15:17:00,1.330000,3hCrv0rpUB,,02.12.2021 à 15:17:59,5b381394-86bf-278d-ac0a-480e37bb6df2,28.970000,02.12.2021 à 15:20:34,02.12.2021 à 15:20:34,
1.638889,com.sec.android.app.shealth,27,230002,3600000,02.12.2021 à 15:33:00,0.890000,3hCrv0rpUB,,02.12.2021 à 15:33:59,94b18252-3427-f3d8-0a5e-129827edb889,21.290000,02.12.2021 à 15:35:01,02.12.2021 à 15:35:01,
1.611111,com.sec.android.app.shealth,28,230002,3600000,02.12.2021 à 15:34:00,0.940000,3hCrv0rpUB,,02.12.2021 à 15:34:59,751fedd7-c14c-795e-2244-257255e89dba,21.680000,02.12.2021 à 15:35:01,02.12.2021 à 15:35:01,
1.500000,com.sec.android.app.shealth,40,230002,3600000,02.12.2021 à 15:35:00,1.360000,3hCrv0rpUB,,02.12.2021 à 15:35:59,24c90a9a-854a-b883-5f94-b4c182c983b6,31.180000,02.12.2021 à 15:36:36,02.12.2021 à 15:36:36,
1.484560,com.sec.android.app.shealth,63,230002,3600000,02.12.2021 à 15:36:00,2.180000,3hCrv0rpUB,,02.12.2021 à 15:36:59,d98ed4e3-7cf9-fd0c-1fbf-fb0f2bcf1c5c,48.051000,02.12.2021 à 15:36:36,02.12.2021 à 15:55:01,
1.194444,com.sec.android.app.shealth,15,230002,3600000,02.12.2021 à 15:37:00,0.530000,3hCrv0rpUB,,02.12.2021 à 15:37:59,07475490-ef92-c62b-576c-8a3006271296,10.890000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.472222,com.sec.android.app.shealth,65,230002,3600000,02.12.2021 à 15:38:00,2.180000,3hCrv0rpUB,,02.12.2021 à 15:38:59,b02136bb-229d-649a-a96c-76e13207f0fd,50.850000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.416667,com.sec.android.app.shealth,23,230002,3600000,02.12.2021 à 15:41:00,0.790000,3hCrv0rpUB,,02.12.2021 à 15:41:59,3e167555-b691-2abb-e189-4dda5c049b5f,18.380000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.500000,com.sec.android.app.shealth,117,230002,3600000,02.12.2021 à 15:42:00,3.550000,3hCrv0rpUB,,02.12.2021 à 15:42:59,5aebf0de-ee2d-81a8-23ce-2815423d9791,89.590000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.555556,com.sec.android.app.shealth,120,230002,3600000,02.12.2021 à 15:43:00,3.600000,3hCrv0rpUB,,02.12.2021 à 15:43:59,ff4c2574-f764-97e9-ae75-0901e41133ca,91.880000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.547000,com.sec.android.app.shealth,119,230002,3600000,02.12.2021 à 15:44:00,3.570000,3hCrv0rpUB,,02.12.2021 à 15:44:59,6e27c63a-6b29-d22a-a09f-e0b0304bcd55,92.820000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.573500,com.sec.android.app.shealth,121,230002,3600000,02.12.2021 à 15:45:00,3.630000,3hCrv0rpUB,,02.12.2021 à 15:45:59,c78fa9e8-88aa-c86c-c47f-a29bcd89f7b1,94.410000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.540500,com.sec.android.app.shealth,121,230002,3600000,02.12.2021 à 15:46:00,3.630000,3hCrv0rpUB,,02.12.2021 à 15:46:59,95cf67ef-2271-deb2-8614-a54bca000817,92.430000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.527778,com.sec.android.app.shealth,119,230002,3600000,02.12.2021 à 15:47:00,3.570000,3hCrv0rpUB,,02.12.2021 à 15:47:59,e1e0218a-59db-8629-33c7-789d1be3df22,89.420000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.555556,com.sec.android.app.shealth,123,230002,3600000,02.12.2021 à 15:48:00,3.690000,3hCrv0rpUB,,02.12.2021 à 15:48:59,2916cb62-d822-8f8f-7ab3-f507dfcc9fb6,79.000000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.611111,com.sec.android.app.shealth,124,230002,3600000,02.12.2021 à 15:49:00,3.720000,3hCrv0rpUB,,02.12.2021 à 15:49:59,2dd0fbbc-ed68-8b93-2bdb-995ebf77b550,86.350000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.472222,com.sec.android.app.shealth,108,230002,3600000,02.12.2021 à 15:50:00,3.290000,3hCrv0rpUB,,02.12.2021 à 15:50:59,ac9c206c-b6db-e8fd-94b4-48de1b02b2c0,83.410000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.555556,com.sec.android.app.shealth,30,230002,3600000,02.12.2021 à 15:54:00,1.030000,3hCrv0rpUB,,02.12.2021 à 15:54:59,1647b19d-ecc9-3627-9d5f-54b3d6e77b10,23.750000,02.12.2021 à 15:55:01,02.12.2021 à 15:55:01,
1.472222,com.sec.android.app.shealth,109,230002,3600000,02.12.2021 à 16:17:00,3.450000,3hCrv0rpUB,,02.12.2021 à 16:17:59,52114402-b5a7-2a9e-5556-58d1428e4d5f,83.310000,02.12.2021 à 16:24:38,02.12.2021 à 16:24:38,
1.493333,com.sec.android.app.shealth,116,230002,3600000,02.12.2021 à 16:18:00,3.480000,3hCrv0rpUB,,02.12.2021 à 16:18:59,05a2de37-e41b-3ad9-b7c0-41d263a576f4,89.600000,02.12.2021 à 16:24:38,02.12.2021 à 16:24:38,
1.494667,com.sec.android.app.shealth,116,230002,3600000,02.12.2021 à 16:19:00,3.540000,3hCrv0rpUB,,02.12.2021 à 16:19:59,2dc28f52-a838-93d5-f092-d5621d545683,89.680000,02.12.2021 à 16:24:38,02.12.2021 à 16:24:38,
1.305556,com.sec.android.app.shealth,73,230002,3600000,02.12.2021 à 16:20:00,2.640000,3hCrv0rpUB,,02.12.2021 à 16:20:59,31f2979c-9778-23ee-a207-7a71688fab83,53.590000,02.12.2021 à 16:24:38,02.12.2021 à 16:24:38,
1.333333,com.sec.android.app.shealth,39,230002,3600000,02.12.2021 à 16:25:00,1.360000,3hCrv0rpUB,,02.12.2021 à 16:25:59,fbba5e92-d97f-e778-8ada-7920ee5ad8ce,29.160000,02.12.2021 à 16:26:19,02.12.2021 à 16:26:19,
1.103843,com.sec.android.app.shealth,35,230002,3600000,02.12.2021 à 16:26:00,1.200000,3hCrv0rpUB,,02.12.2021 à 16:26:59,5d855667-f956-657c-3a16-8ee60f56354d,24.990000,02.12.2021 à 16:26:22,02.12.2021 à 16:35:01,
1.222222,com.sec.android.app.shealth,17,230002,3600000,02.12.2021 à 16:35:00,0.600000,3hCrv0rpUB,,02.12.2021 à 16:35:59,48e0bb5c-ade2-df5b-4f8b-acd0d4ce21f7,12.250000,02.12.2021 à 16:55:01,02.12.2021 à 16:55:01,
1.333333,com.sec.android.app.shealth,16,230002,3600000,02.12.2021 à 16:47:00,0.560000,3hCrv0rpUB,,02.12.2021 à 16:47:59,67f41c88-afbc-5be2-021e-20d02dbff457,11.770000,02.12.2021 à 16:55:01,02.12.2021 à 16:55:01,
1.305556,com.sec.android.app.shealth,35,230002,3600000,02.12.2021 à 17:01:00,1.210000,3hCrv0rpUB,,02.12.2021 à 17:01:59,0be00a47-f08f-40e4-a886-52516fba4c6d,25.780000,02.12.2021 à 17:04:37,02.12.2021 à 17:04:37,
1.388889,com.sec.android.app.shealth,24,230002,3600000,02.12.2021 à 18:00:00,0.850000,3hCrv0rpUB,,02.12.2021 à 18:00:59,231b2a64-d6a9-da3f-b122-dd02b204e3f6,17.970000,02.12.2021 à 18:01:04,02.12.2021 à 18:01:04,
1.432544,com.sec.android.app.shealth,38,230002,3600000,02.12.2021 à 18:01:00,1.240000,3hCrv0rpUB,,02.12.2021 à 18:01:59,8ad7c7f0-1596-284c-3dfa-9d072f82df12,28.960000,02.12.2021 à 18:01:04,02.12.2021 à 18:05:38,
1.361111,com.sec.android.app.shealth,39,230002,3600000,02.12.2021 à 18:02:00,1.450000,3hCrv0rpUB,,02.12.2021 à 18:02:59,53d28e31-07ba-0a9b-5956-c0a02227f962,28.810000,02.12.2021 à 18:05:38,02.12.2021 à 18:05:38,
1.555556,com.sec.android.app.shealth,19,230002,3600000,02.12.2021 à 18:03:00,0.650000,3hCrv0rpUB,,02.12.2021 à 18:03:59,028aa5a0-5aa2-fdf5-69ff-460ea9f1d76a,15.020000,02.12.2021 à 18:05:38,02.12.2021 à 18:05:38,
1.631833,com.sec.android.app.shealth,127,230002,3600000,02.12.2021 à 18:04:00,4.040000,3hCrv0rpUB,,02.12.2021 à 18:04:59,d65aa77a-b3f4-0c09-1ac3-d707ebeaf616,97.910000,02.12.2021 à 18:05:38,02.12.2021 à 18:05:38,
1.452002,com.sec.android.app.shealth,119,,3600000,02.12.2021 à 18:05:00,3.902756,NS2ZoYjFXt,,02.12.2021 à 18:06:00,16384647-0000-0000-0000-384647000000,87.109276,02.12.2021 à 18:06:02,02.12.2021 à 18:06:02,
1.976882,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 18:06:00,4.992420,NS2ZoYjFXt,,02.12.2021 à 18:07:00,16384647-0000-0000-0000-384647600000,119.077782,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.724148,com.sec.android.app.shealth,119,,3600000,02.12.2021 à 18:07:00,4.499588,NS2ZoYjFXt,,02.12.2021 à 18:08:00,16384648-0000-0000-0000-384648200000,103.540886,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.806255,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 18:08:00,4.582036,NS2ZoYjFXt,,02.12.2021 à 18:09:00,16384648-0000-0000-0000-384648800000,108.181427,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.787400,com.sec.android.app.shealth,119,,3600000,02.12.2021 à 18:09:00,4.545880,NS2ZoYjFXt,,02.12.2021 à 18:10:00,16384649-0000-0000-0000-384649400000,106.814903,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.450272,com.sec.android.app.shealth,115,,3600000,02.12.2021 à 18:10:00,3.965530,NS2ZoYjFXt,,02.12.2021 à 18:11:00,16384650-0000-0000-0000-384650000000,87.529587,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.833167,com.sec.android.app.shealth,5,,3600000,02.12.2021 à 18:11:00,0.138109,NS2ZoYjFXt,,02.12.2021 à 18:12:00,16384650-0000-0000-0000-384650600000,2.538113,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.787596,com.sec.android.app.shealth,22,,3600000,02.12.2021 à 18:13:00,1.024770,NS2ZoYjFXt,,02.12.2021 à 18:14:00,16384651-0000-0000-0000-384651800000,18.889999,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.351526,com.sec.android.app.shealth,54,,3600000,02.12.2021 à 18:27:00,2.263786,NS2ZoYjFXt,,02.12.2021 à 18:28:00,16384660-0000-0000-0000-384660200000,49.188393,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
2.021922,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 18:28:00,4.995576,NS2ZoYjFXt,,02.12.2021 à 18:29:00,16384660-0000-0000-0000-384660800000,121.075706,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.640843,com.sec.android.app.shealth,38,,3600000,02.12.2021 à 18:29:00,1.445715,NS2ZoYjFXt,,02.12.2021 à 18:30:00,16384661-0000-0000-0000-384661400000,33.055897,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.823469,com.sec.android.app.shealth,27,,3600000,02.12.2021 à 18:31:00,1.280190,NS2ZoYjFXt,,02.12.2021 à 18:32:00,16384662-0000-0000-0000-384662600000,23.070000,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.961741,com.sec.android.app.shealth,53,,3600000,02.12.2021 à 18:36:00,2.109027,NS2ZoYjFXt,,02.12.2021 à 18:37:00,16384665-0000-0000-0000-384665600000,41.225658,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.476234,com.sec.android.app.shealth,15,,3600000,02.12.2021 à 18:37:00,0.585411,NS2ZoYjFXt,,02.12.2021 à 18:38:00,16384666-0000-0000-0000-384666200000,8.554341,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.817659,com.sec.android.app.shealth,30,,3600000,02.12.2021 à 18:47:00,1.092774,NS2ZoYjFXt,,02.12.2021 à 18:48:00,16384672-0000-0000-0000-384672200000,20.284254,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.510784,com.sec.android.app.shealth,2,,3600000,02.12.2021 à 18:48:00,0.071118,NS2ZoYjFXt,,02.12.2021 à 18:49:00,16384672-0000-0000-0000-384672800000,1.135746,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.039414,com.sec.android.app.shealth,49,,3600000,02.12.2021 à 18:53:00,1.740397,NS2ZoYjFXt,,02.12.2021 à 18:54:00,16384675-0000-0000-0000-384675800000,34.389999,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.215802,com.sec.android.app.shealth,60,,3600000,02.12.2021 à 18:54:00,2.046516,NS2ZoYjFXt,,02.12.2021 à 18:55:00,16384676-0000-0000-0000-384676400000,42.990002,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.054527,com.sec.android.app.shealth,81,,3600000,02.12.2021 à 18:55:00,2.980906,NS2ZoYjFXt,,02.12.2021 à 18:56:00,16384677-0000-0000-0000-384677000000,59.697193,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.180826,com.sec.android.app.shealth,47,,3600000,02.12.2021 à 18:56:00,1.605385,NS2ZoYjFXt,,02.12.2021 à 18:57:00,16384677-0000-0000-0000-384677600000,34.122807,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.275596,com.sec.android.app.shealth,14,,3600000,02.12.2021 à 19:55:00,0.362491,NS2ZoYjFXt,,02.12.2021 à 19:56:00,16384713-0000-0000-0000-384713000000,8.417805,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.019152,com.sec.android.app.shealth,1,,3600000,02.12.2021 à 19:56:00,0.567842,NS2ZoYjFXt,,02.12.2021 à 19:57:00,16384713-0000-0000-0000-384713600000,0.572195,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.741175,com.sec.android.app.shealth,31,,3600000,02.12.2021 à 19:58:00,1.463582,NS2ZoYjFXt,,02.12.2021 à 19:59:00,16384714-0000-0000-0000-384714800000,25.530001,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.100295,com.sec.android.app.shealth,36,,3600000,02.12.2021 à 20:01:00,1.313230,NS2ZoYjFXt,,02.12.2021 à 20:02:00,16384716-0000-0000-0000-384716600000,26.530001,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.084982,com.sec.android.app.shealth,53,,3600000,02.12.2021 à 20:07:00,2.114589,NS2ZoYjFXt,,02.12.2021 à 20:08:00,16384720-0000-0000-0000-384720200000,43.136166,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.293180,com.sec.android.app.shealth,63,,3600000,02.12.2021 à 20:08:00,2.683414,NS2ZoYjFXt,,02.12.2021 à 20:09:00,16384720-0000-0000-0000-384720800000,57.609238,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.697613,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 20:09:00,4.447845,NS2ZoYjFXt,,02.12.2021 à 20:10:00,16384721-0000-0000-0000-384721400000,102.131218,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.846081,com.sec.android.app.shealth,123,,3600000,02.12.2021 à 20:10:00,4.658402,NS2ZoYjFXt,,02.12.2021 à 20:11:00,16384722-0000-0000-0000-384722000000,110.438072,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.975010,com.sec.android.app.shealth,124,,3600000,02.12.2021 à 20:11:00,4.905623,NS2ZoYjFXt,,02.12.2021 à 20:12:00,16384722-0000-0000-0000-384722600000,118.190269,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.928323,com.sec.android.app.shealth,127,,3600000,02.12.2021 à 20:12:00,4.897729,NS2ZoYjFXt,,02.12.2021 à 20:13:00,16384723-0000-0000-0000-384723200000,115.825470,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.674272,com.sec.android.app.shealth,111,,3600000,02.12.2021 à 20:13:00,4.402331,NS2ZoYjFXt,,02.12.2021 à 20:14:00,16384723-0000-0000-0000-384723800000,100.837799,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.097756,com.sec.android.app.shealth,4,,3600000,02.12.2021 à 20:14:00,0.109271,NS2ZoYjFXt,,02.12.2021 à 20:15:00,16384724-0000-0000-0000-384724400000,2.541765,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.761701,com.sec.android.app.shealth,109,,3600000,02.12.2021 à 20:38:00,4.420390,NS2ZoYjFXt,,02.12.2021 à 20:39:00,16384738-0000-0000-0000-384738800000,103.638733,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.842670,com.sec.android.app.shealth,116,,3600000,02.12.2021 à 20:39:00,4.651862,NS2ZoYjFXt,,02.12.2021 à 20:40:00,16384739-0000-0000-0000-384739400000,109.859177,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.893929,com.sec.android.app.shealth,116,,3600000,02.12.2021 à 20:40:00,4.750150,NS2ZoYjFXt,,02.12.2021 à 20:41:00,16384740-0000-0000-0000-384740000000,113.608994,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.948641,com.sec.android.app.shealth,120,,3600000,02.12.2021 à 20:41:00,4.937350,NS2ZoYjFXt,,02.12.2021 à 20:42:00,16384740-0000-0000-0000-384740600000,117.281548,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.724901,com.sec.android.app.shealth,117,,3600000,02.12.2021 à 20:42:00,4.501056,NS2ZoYjFXt,,02.12.2021 à 20:43:00,16384741-0000-0000-0000-384741200000,103.659622,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.820764,com.sec.android.app.shealth,117,,3600000,02.12.2021 à 20:43:00,4.609856,NS2ZoYjFXt,,02.12.2021 à 20:44:00,16384741-0000-0000-0000-384741800000,108.994514,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.736578,com.sec.android.app.shealth,116,,3600000,02.12.2021 à 20:44:00,4.523827,NS2ZoYjFXt,,02.12.2021 à 20:45:00,16384742-0000-0000-0000-384742400000,104.544952,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.788259,com.sec.android.app.shealth,114,,3600000,02.12.2021 à 20:45:00,4.624605,NS2ZoYjFXt,,02.12.2021 à 20:46:00,16384743-0000-0000-0000-384743000000,107.322388,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
1.723422,com.sec.android.app.shealth,87,,3600000,02.12.2021 à 20:46:00,3.448600,NS2ZoYjFXt,,02.12.2021 à 20:47:00,16384743-0000-0000-0000-384743600000,80.640076,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
0.530475,com.sec.android.app.shealth,8,,3600000,02.12.2021 à 20:47:00,0.434385,NS2ZoYjFXt,,02.12.2021 à 20:48:00,16384744-0000-0000-0000-384744200000,6.560000,02.12.2021 à 20:51:44,02.12.2021 à 20:51:44,
