timestamp,x,y,z,accuracy
1637591467389,-0.82474357,-1.41733,9.677383,3
1637591467409,-0.83910817,-1.3981773,9.63429,3
1637591467430,-0.86304915,-1.2880486,9.648655,3
1637591467449,-0.91571933,-1.4364828,9.615136,3
1637591467469,-0.89177835,-1.345507,9.701324,3
1637591467489,-0.89177835,-1.3024133,9.667807,3
1637591467509,-0.88699013,-1.2401667,9.60556,3
1637591467529,-0.9588131,-1.465212,9.686959,3
1637591467547,-0.84868455,-1.465212,9.648655,3
1637591467567,-0.85347277,-1.4029654,9.648655,3
1637591467587,-0.86304915,-1.4556357,9.677383,3
1637591467607,-0.88699013,-1.393389,9.624714,3
1637591467629,-0.90614295,-1.3502953,9.648655,3
1637591467715,-0.86304915,-1.3742363,9.639077,3
1637591467720,-0.8678373,-1.4316946,9.663018,3
1637591467722,-0.9252957,-1.3598716,9.648655,3
1637591467724,-0.87741375,-1.4029654,9.667807,3
1637591467728,-0.83910817,-1.4316946,9.624714,3
1637591467745,-0.8438964,-1.3407189,9.677383,3
1637591467766,-0.84868455,-1.3407189,9.619925,3
1637591467786,-0.91571933,-1.393389,9.619925,3
1637591467806,-0.9013548,-1.3359307,9.653442,3
1637591467827,-0.88699013,-1.4077537,9.658231,3
1637591467846,-0.8582609,-1.3838127,9.672594,3
1637591467866,-0.90614295,-1.3550835,9.600773,3
1637591467886,-0.91571933,-1.3598716,9.653442,3
1637591467905,-0.89177835,-1.3550835,9.701324,3
1637591467963,-0.9492367,-1.4029654,9.643866,3
1637591468001,-0.90614295,-1.3790244,9.581619,3
1637591468001,-0.91571933,-1.4077537,9.619925,3
1637591468004,-0.88220197,-1.4364828,9.663018,3
1637591468015,-0.8582609,-1.4269065,9.653442,3
1637591468035,-0.88220197,-1.321566,9.63429,3
1637591468045,-0.91093117,-1.3263543,9.615136,3
1637591468064,-0.89177835,-1.4221182,9.663018,3
1637591468083,-0.87741375,-1.465212,9.672594,3
1637591468102,-0.89177835,-1.3646599,9.701324,3
1637591468123,-0.90614295,-1.41733,9.63429,3
1637591468143,-0.9013548,-1.4029654,9.639077,3
1637591468162,-0.93008393,-1.3790244,9.591195,3
1637591468182,-0.93008393,-1.4316946,9.63429,3
1637591468202,-0.88699013,-1.4221182,9.730054,3
1637591468222,-0.93487215,-1.3359307,9.663018,3
1637591468242,-0.83431995,-1.4125417,9.60556,3
1637591468260,-0.9013548,-1.4316946,9.663018,3
1637591468281,-0.89177835,-1.2880486,9.648655,3
1637591468301,-0.97317773,-1.2593195,9.591195,3
1637591468320,-0.9779659,-1.4125417,9.701324,3
1637591468341,-0.88699013,-1.4316946,9.653442,3
1637591468360,-0.87741375,-1.3646599,9.639077,3
1637591468381,-0.89177835,-1.3790244,9.691748,3
1637591468401,-0.8726256,-1.3981773,9.586408,3
1637591468420,-0.91571933,-1.3981773,9.619925,3
1637591468440,-0.9396603,-1.3119897,9.639077,3
1637591468459,-0.90614295,-1.3359307,9.686959,3
1637591468479,-0.89177835,-1.4364828,9.653442,3
1637591468499,-0.91571933,-1.3407189,9.624714,3
1637591468519,-0.83910817,-1.2928369,9.63429,3
1637591468539,-0.93487215,-1.3024133,9.667807,3
1637591468559,-0.93487215,-1.3886008,9.619925,3
1637591468580,-0.83910817,-1.3359307,9.691748,3
1637591468600,-0.8678373,-1.4077537,9.653442,3
1637591468682,-0.91571933,-1.3694481,9.639077,3
1637591468685,-0.9492367,-1.3502953,9.686959,3
1637591468688,-0.88699013,-1.3119897,9.677383,3
1637591468690,-0.93487215,-1.2497432,9.610349,3
1637591468698,-0.8726256,-1.3311424,9.663018,3
1637591468717,-0.84868455,-1.4747884,9.672594,3
1637591468737,-0.8295318,-1.4412711,9.648655,3
1637591468760,-0.8678373,-1.4029654,9.701324,3
1637591468779,-0.88699013,-1.3981773,9.60556,3
1637591468797,-0.91571933,-1.3024133,9.610349,3
1637591468816,-0.84868455,-1.3981773,9.667807,3
1637591468836,-0.8295318,-1.3502953,9.648655,3
1637591468856,-0.93008393,-1.3646599,9.619925,3
1637591468876,-0.9396603,-1.3646599,9.667807,3
1637591468895,-0.89177835,-1.3311424,9.619925,3
1637591468915,-0.8726256,-1.321566,9.682172,3
1637591468936,-0.8582609,-1.3119897,9.667807,3
1637591468956,-0.93008393,-1.393389,9.677383,3
1637591468975,-0.9205075,-1.3742363,9.648655,3
1637591468995,-0.9252957,-1.3072015,9.682172,3
1637591469014,-0.8582609,-1.2976251,9.624714,3
1637591469034,-0.90614295,-1.2018611,9.643866,3
1637591469054,-0.88220197,-1.3598716,9.686959,3
1637591469074,-0.84868455,-1.4029654,9.629501,3
1637591469095,-0.8438964,-1.4460591,9.610349,3
1637591469114,-0.88220197,-1.3646599,9.610349,3
1637591469135,-0.8965665,-1.2976251,9.667807,3
1637591469154,-0.90614295,-1.2305903,9.648655,3
1637591469173,-0.88220197,-1.2928369,9.639077,3
1637591469193,-0.8726256,-1.3119897,9.643866,3
1637591469212,-0.9205075,-1.3598716,9.653442,3
1637591469232,-0.8726256,-1.3598716,9.686959,3
1637591469252,-0.87741375,-1.3407189,9.648655,3
1637591469272,-0.9396603,-1.3742363,9.658231,3
1637591469293,-0.90614295,-1.3263543,9.653442,3
1637591469313,-0.91571933,-1.3263543,9.629501,3
1637591469333,-0.88220197,-1.3072015,9.624714,3
1637591469352,-0.89177835,-1.393389,9.639077,3
1637591469371,-0.8199554,-1.3119897,9.672594,3
1637591469391,-0.89177835,-1.2784723,9.706113,3
1637591469410,-0.85347277,-1.2736841,9.639077,3
1637591469430,-0.8965665,-1.3646599,9.658231,3
1637591469451,-0.90614295,-1.3981773,9.677383,3
1637591469470,-0.8295318,-1.4316946,9.60556,3
1637591469491,-0.87741375,-1.4412711,9.686959,3
1637591469511,-0.88220197,-1.3502953,9.624714,3
1637591469530,-0.85347277,-1.3407189,9.653442,3
1637591469550,-0.9540249,-1.3694481,9.715689,3
1637591469569,-0.9205075,-1.3598716,9.624714,3
1637591469650,-0.8678373,-1.4077537,9.648655,3
1637591469652,-0.80559075,-1.2880486,9.648655,3
1637591469653,-0.8726256,-1.3119897,9.643866,3
1637591469659,-0.89177835,-1.2736841,9.663018,3
1637591469669,-0.88699013,-1.3311424,9.639077,3
1637591469689,-0.9013548,-1.3119897,9.629501,3
1637591469710,-0.9252957,-1.316778,9.648655,3
1637591469728,-0.9252957,-1.3311424,9.653442,3
1637591469748,-0.8582609,-1.3742363,9.667807,3
1637591469767,-0.9683895,-1.345507,9.591195,3
1637591469787,-0.9252957,-1.2258022,9.643866,3
1637591469807,-0.8726256,-1.3263543,9.648655,3
1637591469827,-0.8965665,-1.2976251,9.643866,3
1637591469847,-0.86304915,-1.2593195,9.624714,3
1637591469867,-0.91093117,-1.3072015,9.677383,3
1637591469887,-0.93008393,-1.3502953,9.629501,3
1637591469907,-0.9252957,-1.3407189,9.639077,3
1637591469926,-0.9492367,-1.3119897,9.648655,3
1637591469946,-0.8726256,-1.2832606,9.63429,3
1637591469966,-0.9588131,-1.3646599,9.643866,3
1637591469986,-0.93487215,-1.316778,9.663018,3
1637591470006,-0.9875423,-1.3072015,9.663018,3
1637591470026,-0.9779659,-1.316778,9.653442,3
1637591470047,-0.9205075,-1.2976251,9.663018,3
1637591470066,-0.90614295,-1.3072015,9.672594,3
1637591470088,-0.84868455,-1.3646599,9.682172,3
1637591470113,-0.9252957,-1.3550835,9.643866,3
1637591470124,-0.8965665,-1.4029654,9.619925,3
1637591470144,-0.90614295,-1.2832606,9.686959,3
1637591470164,-0.82474357,-1.3359307,9.658231,3
1637591470184,-0.86304915,-1.316778,9.653442,3
1637591470204,-0.8726256,-1.2880486,9.686959,3
1637591470224,-0.8965665,-1.3598716,9.667807,3
1637591470247,-0.94444853,-1.3311424,9.672594,3
1637591470263,-0.8726256,-1.2641077,9.653442,3
1637591470283,-0.8438964,-1.2258022,9.643866,3
1637591470303,-0.8582609,-1.3502953,9.648655,3
1637591470323,-0.84868455,-1.321566,9.63429,3
1637591470343,-0.83910817,-1.3598716,9.624714,3
1637591470362,-0.8726256,-1.316778,9.691748,3
1637591470383,-0.88220197,-1.3646599,9.672594,3
1637591470403,-0.9013548,-1.3119897,9.610349,3
1637591470422,-0.89177835,-1.3024133,9.643866,3
1637591470442,-0.89177835,-1.2928369,9.667807,3
1637591470462,-0.88699013,-1.3598716,9.667807,3
1637591470481,-0.94444853,-1.2688959,9.648655,3
1637591470501,-0.9540249,-1.2784723,9.639077,3
1637591470521,-0.85347277,-1.2784723,9.63429,3
1637591470541,-0.87741375,-1.2258022,9.667807,3
1637591470622,-0.8678373,-1.0486388,9.883275,3
1637591470622,-0.67630947,-0.5985482,10.261543,3
1637591470626,-1.1551293,0.44527882,11.434651,3
1637591470626,-1.4232683,0.44527882,11.525627,3
1637591470676,-1.8350533,-1.1060972,10.4818,3
1637591470703,-2.4718835,-2.1595004,11.200029,3
1637591470722,-3.625839,-0.66558295,11.027655,3
1637591470724,-3.1757486,-1.5418231,9.753995,3
1637591470726,-1.8829353,-0.30646813,8.925636,3
1637591470745,-1.5525496,0.009552874,9.543313,3
1637591470759,-1.8446296,-0.32083273,9.979039,3
1637591470779,-2.026581,0.39739686,10.223237,3
1637591470800,-2.1127687,1.5513525,10.213661,3
1637591470820,-2.462307,2.2839468,9.792299,3
1637591470838,-2.9171858,2.4802628,9.275174,3
1637591470858,-3.309818,2.432381,8.925636,3
1637591470878,-3.6402037,1.9727138,9.7109,3
1637591470898,-3.9035544,1.4316474,9.600773,3
1637591470918,-4.305763,0.7086297,8.99267,3
1637591470937,-4.4829264,0.42133784,8.427664,3
1637591470958,-4.736701,-0.48841965,7.814774,3
1637591470979,-5.052722,-1.6902573,7.5945168,3
1637591470997,-5.679976,-2.7963307,7.8004093,3
1637591471016,-5.8810797,-4.156179,7.6376104,3
1637591471036,-5.1101804,-5.5064507,6.512384,3
1637591471056,-4.1333876,-6.406632,4.7311745,3
1637591471076,-3.2715125,-6.9955797,3.237257,3
1637591471096,-2.2468383,-8.039408,2.6722498,3
1637591471116,-1.4136919,-8.609203,2.72492,3
1637591471137,-0.6092747,-7.5988927,2.5621212,3
1637591471157,-0.09214935,-6.497607,2.6291559,3
1637591471176,-0.053843766,-5.477721,2.6147914,3
1637591471197,-0.45605236,-4.544023,2.217371,3
1637591471215,-1.1551293,-3.696512,2.437628,3
1637591471235,-2.1510742,-4.151391,3.189375,3
1637591471254,-2.9507034,-4.855256,3.2803507,3
1637591471274,-3.6402037,-5.9230237,2.461569,3
1637591471298,-4.4302564,-5.7458606,2.9643297,3
1637591471318,-5.2538257,-5.137759,3.1989515,3
1637591471337,-6.22583,-5.0467834,3.7974763,3
1637591471399,-7.1116467,-5.492086,4.127862,3
1637591471399,-8.05971,-5.3149223,4.348119,3
1637591471400,-8.806669,-4.7211866,4.764692,3
1637591471424,-9.448287,-4.1466026,5.468557,3
1637591471521,-10.334104,-3.7779112,6.9576864,3
1637591471521,-10.798559,-3.576807,7.503541,3
1637591471521,-10.511267,-3.552866,6.383103,3
1637591471522,-11.0714855,-2.169077,7.4652357,3
1637591471536,-10.76983,-1.9536082,8.106854,3
1637591471590,-10.381986,-2.6718376,7.431718,3
1637591471597,-10.784194,-2.3845458,7.6376104,3
1637591471597,-10.607031,-0.861899,10.280697,3
1637591471597,-9.716426,-1.7477157,8.762837,3
1637591471613,-10.39635,-0.37829113,7.891385,3
1637591471638,-10.559149,1.1587203,8.341476,3
1637591471655,-10.137788,2.0301723,10.6158695,3
1637591471676,-9.682909,1.6902101,9.677383,3
1637591471691,-9.630239,2.413228,9.184198,3
1637591471711,-9.290277,3.5336664,10.630235,3
1637591471730,-9.735579,3.0979404,10.007769,3
1637591471751,-10.539996,2.3414052,7.77168,3
1637591471770,-10.7411,2.4084399,6.464502,3
1637591471791,-10.602242,2.1594536,5.9665294,3
1637591471810,-10.305375,1.5321996,5.6505084,3
1637591471831,-9.826555,1.4986823,5.3967338,3
1637591471850,-9.424346,0.7804527,4.7551155,3
1637591471869,-9.30943,0.2920565,4.056039,3
1637591471895,-9.515322,-0.114940256,3.8070524,3
1637591471909,-9.587145,-0.019176304,3.7735353,3
1637591471934,-9.400405,-0.20591603,3.524549,3
1637591471948,-9.146631,-0.49799603,3.30908,3
1637591471969,-8.897645,-0.009599924,3.1031876,3
1637591471988,-8.792304,0.31599748,2.8350484,3
1637591472008,-8.811457,0.19150437,2.5764856,3
1637591472031,-8.744422,0.23938635,2.748861,3
1637591472048,-8.682176,-0.3878675,2.801531,3
1637591472067,-8.48586,-0.6272774,2.7201316,3
1637591472087,-8.275179,-0.114940256,2.5525448,3
1637591472109,-8.327848,0.009552874,2.6004267,3
1637591472128,-8.289543,-0.30167997,2.5669096,3
1637591472150,-8.188992,-0.10057567,2.4711454,3
1637591472169,-8.29912,-0.17239861,2.5477564,3
1637591472193,-8.342214,-0.04790549,2.796743,3
1637591472206,-8.332637,0.06222304,2.9116597,3
1637591472226,-8.40446,0.21544537,2.921236,3
1637591472246,-8.447554,0.24417454,2.9547534,3
1637591472266,-8.6103525,0.5554074,3.505396,3
1637591472287,-8.734846,0.7086297,3.9459105,3
1637591472307,-8.763575,0.5027372,4.012945,3
1637591472325,-8.844974,0.71820617,4.051251,3
1637591472346,-8.916797,1.0390153,4.180532,3
1637591472366,-9.165784,0.8810048,4.3193893,3
1637591472388,-9.151419,1.0629563,4.3624835,3
1637591472410,-8.95989,1.0868973,4.13265,3
1637591472427,-8.964679,0.65595955,3.7783234,3
1637591472447,-8.916797,0.7612999,3.5628545,3
1637591472467,-8.840186,0.95761603,3.5101843,3
1637591472488,-8.864127,0.45006704,3.4670906,3
1637591472570,-8.749209,-0.090999275,3.8357818,3
1637591472571,-8.466707,-0.7469823,3.524549,3
1637591472586,-8.016616,-1.7812331,2.7297082,3
1637591472593,-7.8202996,-2.9016712,3.2707746,3
1637591472593,-8.878491,-3.1410809,4.692869,3
1637591472608,-10.856017,-2.3462403,6.4501376,3
1637591472629,-11.27259,-1.5753405,5.995259,3
1637591472649,-10.76983,-0.5075724,5.147748,3
1637591472669,-10.812923,0.08616403,4.692869,3
1637591472685,-11.162462,0.033493854,4.6737165,3
1637591472706,-11.334837,-0.6033364,4.9179144,3
1637591472725,-11.090639,-1.4269065,4.5348587,3
1637591472746,-10.879958,-1.8674206,4.032098,3
1637591472766,-10.654913,-1.4364828,3.625101,3
1637591472786,-10.578301,-0.9768159,3.4862432,3
1637591472805,-10.410715,-0.4549023,3.529337,3
1637591472825,-10.29101,-0.38307935,3.4958198,3
1637591472846,-10.219187,-0.6464302,3.1031876,3
1637591472865,-10.061176,-0.5123607,3.0265763,3
1637591472885,-9.783461,0.05743485,3.0696702,3
1637591472905,-9.553628,-0.13409306,2.9739063,3
1637591472924,-9.41477,-0.2681626,2.9595416,3
1637591472945,-9.184936,-0.12930487,2.9595416,3
1637591472964,-8.935949,-0.090999275,2.8350484,3
1637591472986,-8.730058,0.3782441,2.7919548,3
1637591473005,-8.653446,0.43570244,2.7344964,3
1637591473024,-8.390096,0.16756338,2.801531,3
1637591473045,-8.184203,0.10531682,2.6961908,3
1637591473065,-8.198567,-0.02396451,2.4950864,3
1637591473083,-8.040557,-0.019176304,2.289194,3
1637591473105,-7.8825464,-0.03832911,2.2604647,3
1637591473125,-7.983099,-0.043117315,2.337076,3
1637591473144,-8.208144,-0.15803407,2.5908506,3
1637591473164,-8.232085,-0.0718465,2.6435206,3
1637591473184,-8.284756,0.03828205,2.7297082,3
1637591473201,-8.399672,0.08137583,2.8446248,3
1637591473222,-8.615141,0.028705657,3.0361528,3
1637591473240,-8.830609,-0.08621107,3.112764,3
1637591473261,-9.204089,-0.114940256,3.1271286,3
1637591473281,-9.405192,-0.019176304,3.2995038,3
1637591473301,-9.529687,0.06701124,3.4335732,3
1637591473319,-9.639814,0.03828205,3.529337,3
1637591473339,-9.745154,-0.067058295,3.404844,3
1637591473360,-9.807402,-0.04790549,3.3234446,3
1637591473381,-9.941472,-0.22985698,3.5820072,3
1637591473400,-9.927107,-0.21070422,3.4814553,3
1637591473419,-10.027658,-0.11015208,3.6107366,3
1637591473438,-10.032447,-0.13409306,3.6586185,3
1637591473459,-10.065965,-0.12930487,3.941122,3
1637591473545,-10.228763,-0.067058295,4.0991325,3
1637591473545,-10.18567,-0.02396451,4.3624835,3
1637591473545,-10.204822,0.07179944,4.4343066,3
1637591473546,-10.324527,0.17713979,4.927491,3
1637591473557,-10.458597,0.31599748,5.856401,3
1637591473576,-10.750677,0.35909128,5.976106,3
1637591473599,-10.702795,0.5314664,5.2099943,3
1637591473616,-10.559149,0.49316084,5.0855017,3
1637591473636,-10.453809,-0.41659665,5.2339354,3
1637591473655,-10.501691,-1.0630034,5.1333833,3
1637591473674,-10.372409,-1.0630034,5.176477,3
1637591473697,-10.018083,-1.1348264,4.6785045,3
1637591473716,-9.678121,-1.1396146,4.3337545,3
1637591473734,-9.2663355,-1.0965208,4.400789,3
1637591473755,-8.979044,-1.5083058,3.89324,3
1637591473774,-8.701327,-1.6663163,3.4431496,3
1637591473796,-8.313484,-1.728563,3.0983992,3
1637591473814,-8.064498,-1.7620803,2.9691179,3
1637591473833,-7.8586054,-1.7477157,2.753649,3
1637591473853,-7.571314,-1.8578441,2.2700412,3
1637591473873,-7.408515,-2.1499243,1.8582561,3
1637591473893,-7.298386,-2.3079348,2.2796175,3
1637591473916,-7.422879,-2.5473444,2.6866143,3
1637591473934,-7.662289,-2.3318756,2.8158958,3
1637591473951,-8.064498,-1.685469,2.9739063,3
1637591473973,-8.193779,-1.6088579,3.4000556,3
1637591473993,-8.514588,-1.5753405,3.89324,3
1637591474013,-9.007772,-0.88105184,4.2427783,3
1637591474033,-9.433923,-0.4788432,3.84057,3
1637591474055,-9.735579,-0.71825314,3.8214173,3
1637591474074,-9.941472,-0.30646813,4.908338,3
1637591474093,-10.219187,-0.07663469,5.267453,3
1637591474112,-10.252704,-0.42138493,5.00889,3
1637591474136,-10.132998,-0.17239861,5.229147,3
1637591474154,-10.166516,0.28248012,6.004835,3
1637591474175,-10.2862215,0.21544537,6.723065,3
1637591474191,-10.334104,0.49316084,6.9098043,3
1637591474214,-10.381986,0.8426993,6.316068,3
1637591474234,-10.257493,1.4220711,6.07187,3
1637591474254,-9.8169775,1.2688487,5.736696,3
1637591474274,-8.95989,0.72778255,5.4302516,3
1637591474295,-8.409247,0.72778255,5.2818174,3
1637591474314,-8.126744,0.80439365,5.099866,3
1637591474334,-7.7915707,0.7038415,5.080713,3
1637591474354,-7.284022,0.44527882,4.8939734,3
1637591474374,-6.8099904,-0.33519733,4.37206,3
1637591474394,-6.8004136,0.08616403,4.228414,3
1637591474410,-7.0781293,-0.4309613,4.515706,3
1637591474480,-7.039824,-0.31125635,4.597105,3
1637591474480,-6.968001,-0.21070422,4.563588,3
1637591474480,-7.1403756,-0.13409306,4.448671,3
1637591474514,-7.231352,-0.19633962,3.9554868,3
1637591474515,-7.2169867,-0.20112781,3.7543824,3
1637591474530,-7.2169867,-0.277739,3.7017121,3
1637591474553,-7.4947023,-0.33519733,4.041674,3
1637591474572,-7.523432,-0.15324585,3.8836637,3
1637591474593,-7.7676296,-1.1491909,3.7974763,3
1637591474614,-7.887335,-1.6423753,3.9028165,3
1637591474632,-8.040557,-1.4747884,3.8692992,3
1637591474654,-8.232085,-1.4077537,3.7065005,3
1637591474672,-8.543318,-1.1587675,3.6634068,3
1637591474691,-8.821033,-0.92414564,3.89324,3
1637591474711,-9.17536,-0.95287484,4.137438,3
1637591474727,-9.544051,-0.57460725,4.2858725,3
1637591474747,-9.788249,-0.16761042,4.156591,3
1637591474767,-10.190457,0.07658763,4.0991325,3
1637591474787,-10.463385,0.21065715,4.2858725,3
1637591474807,-10.683641,0.08616403,4.6114693,3
1637591474826,-11.018816,-0.33998555,4.348119,3
1637591474846,-11.2007675,-0.6033364,4.2715073,3
1637591474864,-11.239073,-0.65121835,4.496553,3
1637591474884,-11.195979,-0.62248915,4.735963,3
1637591474904,-11.095427,-0.69431216,4.7742686,3
1637591474925,-11.042757,-0.54108983,4.9179144,3
1637591474943,-10.851229,-0.46926683,5.0136786,3
1637591474964,-10.707582,-0.65121835,5.0424075,3
1637591474983,-10.425079,-0.6560065,5.1333833,3
1637591475003,-10.171305,-0.9863922,5.0184665,3
1637591475023,-9.874436,-1.0246978,4.841303,3
1637591475043,-9.457864,-1.0582151,4.568376,3
1637591475064,-9.213666,-1.2545313,4.3912125,3
1637591475084,-8.9263735,-1.393389,4.3146014,3
1637591475103,-8.538529,-1.2928369,4.041674,3
1637591475123,-8.370943,-1.3407189,3.7112885,3
1637591475143,-8.188992,-1.4987295,3.4958198,3
1637591475165,-7.9304285,-1.5083058,3.2564096,3
1637591475185,-7.896911,-1.5561877,3.0936112,3
1637591475204,-7.954369,-1.6423753,2.9739063,3
1637591475224,-7.954369,-1.6711046,3.0026355,3
1637591475242,-7.9304285,-1.6423753,2.6961908,3
1637591475261,-7.997463,-1.5130941,2.8446248,3
1637591475280,-8.078863,-1.3694481,2.8781424,3
1637591475300,-8.160262,-1.316778,3.117552,3
1637591475321,-8.385306,-1.2976251,3.1462812,3
1637591475342,-8.528953,-1.4508474,3.3234446,3
1637591475362,-8.710905,-1.1348264,3.6107366,3
1637591475381,-8.878491,-0.8714755,3.577219,3
1637591475448,-8.955103,-0.99118036,3.696924,3
1637591475448,-9.357311,-1.1108854,4.056039,3
1637591475490,-10.037236,-1.7429274,4.324178,3
1637591475490,-10.530419,-1.2593195,5.219571,3
1637591475494,-10.956569,-0.8044407,5.0471954,3
1637591475502,-11.392295,-1.077368,4.759904,3
1637591475520,-11.502424,-0.56981903,5.0615606,3
1637591475539,-11.703527,-0.617701,5.205206,3
1637591475558,-11.660434,-1.1539792,5.492498,3
1637591475578,-11.344413,-1.0869445,5.420675,3
1637591475603,-11.138521,-0.99118036,5.0615606,3
1637591475624,-10.961358,-1.4412711,4.9179144,3
1637591475640,-10.463385,-0.7757115,4.9705844,3
1637591475660,-9.845708,-0.9049929,5.104654,3
1637591475683,-9.151419,-0.79007614,4.908338,3
1637591475704,-8.500224,-0.6847357,4.592317,3
1637591475722,-7.7819943,-0.3735029,4.429518,3
1637591475742,-7.1882577,-0.03832911,4.2715073,3
1637591475762,-6.8339314,0.043070257,4.065615,3
1637591475782,-6.7333794,0.47879624,3.8118408,3
1637591475801,-6.632827,0.49316084,3.577219,3
1637591475819,-6.4508753,0.06701124,3.2516217,3
1637591475836,-6.379052,0.03828205,3.2228925,3
1637591475855,-6.637615,-0.14845766,3.7735353,3
1637591475877,-6.977577,-1.2784723,4.1901083,3
1637591475896,-6.8578725,-0.8044407,4.084768,3
1637591475914,-6.9632125,-0.08621107,3.9267573,3
1637591475934,-7.379786,-0.5219371,3.8357818,3
1637591475954,-7.6048307,-0.7278295,3.8788755,3
1637591475976,-7.7149596,-0.9145692,3.888452,3
1637591475994,-7.8538175,-0.7278295,4.151803,3
1637591476014,-8.198567,-0.76134694,4.2619314,3
1637591476034,-8.495436,-0.47405505,4.2379904,3
1637591476062,-8.66781,0.023917466,3.917181,3
1637591476079,-8.830609,0.19150437,3.816629,3
1637591476093,-9.1370535,0.497949,3.7495942,3
1637591476113,-9.567992,0.11489321,3.744806,3
1637591476133,-9.721215,-0.33998555,3.7400177,3
1637591476154,-9.955835,-0.11015208,3.7639587,3
1637591476173,-10.36762,-0.2490098,3.816629,3
1637591476193,-10.721948,-0.54587805,3.8740873,3
1637591476213,-10.999662,-0.4549023,4.089556,3
1637591476233,-11.210343,-0.4788432,4.305025,3
1637591476253,-11.358778,-0.8140171,4.5348587,3
1637591476273,-11.559882,-1.0582151,4.644987,3
1637591476294,-11.535941,-0.9863922,5.176477,3
1637591476313,-11.258225,-0.93851024,4.228414,3
1637591476332,-11.052333,-1.9919137,3.7591705,3
1637591476354,-10.851229,-1.5466114,4.42473,3
1637591476418,-10.707582,-1.2976251,4.740751,3
1637591476419,-10.338892,-2.1020422,4.568376,3
1637591476464,-9.773885,-2.2217472,4.443883,3
1637591476464,-9.433923,-2.193018,4.419942,3
1637591476469,-9.180148,-2.4467924,4.127862,3
1637591476470,-8.979044,-2.2361116,4.003369,3
1637591476492,-8.95989,-2.1068304,4.060827,3
1637591476511,-9.041289,-2.3079348,4.0751915,3
1637591476530,-9.074808,-2.0397956,3.9794278,3
1637591476549,-9.022138,-1.9009379,3.7831116,3
1637591476571,-8.98862,-1.489153,3.8262053,3
1637591476594,-9.002985,-1.3502953,3.7831116,3
1637591476614,-8.974256,-1.3790244,3.5915837,3
1637591476628,-9.103537,-1.316778,3.7735353,3
1637591476650,-9.2807,-1.321566,3.9076047,3
1637591476674,-9.232818,-1.9440318,4.127862,3
1637591476694,-9.539263,-2.2409,4.276296,3
1637591476714,-9.903166,-2.7963307,4.6785045,3
1637591476734,-10.377198,-4.4099536,5.4733453,3
1637591476753,-10.760253,-5.00369,4.6354103,3
1637591476773,-10.956569,-4.079568,4.151803,3
1637591476792,-10.765041,-3.892828,4.2715073,3
1637591476813,-10.2862215,-3.6629944,5.0615606,3
1637591476833,-9.65418,-3.2033277,5.4015226,3
1637591476852,-9.132266,-2.5234034,5.2818174,3
1637591476867,-8.935949,-1.924879,5.152536,3
1637591476890,-8.505012,-1.4125417,5.2913938,3
1637591476911,-7.9447927,-1.2832606,5.5499563,3
1637591476932,-7.595255,-0.9049929,5.5738974,3
1637591476947,-7.293598,-0.32083273,5.4110985,3
1637591476965,-6.972789,-0.16282226,5.205206,3
1637591476987,-6.656768,-0.028752714,5.0902896,3
1637591477007,-6.46524,0.26332736,5.0184665,3
1637591477025,-6.4221463,0.4404906,4.8029976,3
1637591477045,-6.2306185,0.5314664,4.5061293,3
1637591477064,-6.1683717,0.66074777,4.180532,3
1637591477085,-6.1061254,0.6368068,4.2427783,3
1637591477104,-6.2210417,0.41654968,4.276296,3
1637591477124,-6.1779485,0.31120932,4.3146014,3
1637591477144,-6.33117,0.18192798,4.443883,3
1637591477164,-6.594521,0.09574042,4.453459,3
1637591477183,-7.0015182,-0.13409306,4.5109177,3
1637591477203,-7.561737,-0.5985482,4.644987,3
1637591477225,-8.030981,-1.0199096,4.7311745,3
1637591477243,-8.169838,-1.2736841,4.793421,3
1637591477264,-8.356578,-1.4221182,4.9466434,3
1637591477284,-8.758787,-1.584917,4.817362,3
1637591477305,-9.079596,-1.8769971,4.6258345,3
1637591477325,-9.299852,-1.9583963,4.568376,3
1637591477418,-9.6062975,-2.1499243,4.644987,3
1637591477418,-9.81219,-2.3175108,4.6114693,3
1637591477434,-10.065965,-2.0781012,4.3576956,3
1637591477434,-10.257493,-1.8674206,4.2140493,3
1637591477435,-10.463385,-1.977549,4.2858725,3
1637591477443,-10.698007,-2.1834414,4.352907,3
1637591477463,-10.808135,-2.216959,4.42473,3
1637591477482,-10.760253,-2.2504761,4.2379904,3
1637591477505,-10.712371,-2.2839937,4.07998,3
1637591477526,-10.55436,-2.5664973,4.1709557,3
1637591477543,-10.300586,-2.6000147,4.252355,3
1637591477562,-10.128211,-2.6000147,4.1901083,3
1637591477582,-9.773885,-2.4180632,4.1182857,3
1637591477601,-9.472228,-2.4084866,4.161379,3
1637591477625,-9.247183,-2.389334,4.1182857,3
1637591477644,-9.050867,-2.2456882,3.9890041,3
1637591477664,-8.873704,-2.193018,3.941122,3
1637591477684,-8.639082,-2.169077,3.9890041,3
1637591477704,-8.725268,-2.1355593,3.969851,3
1637591477724,-8.706117,-1.9631845,3.8740873,3
1637591477744,-8.768363,-1.9344555,3.8357818,3
1637591477764,-8.859339,-1.9631845,3.8549345,3
1637591477782,-8.998197,-1.8434796,3.7974763,3
1637591477801,-8.974256,-1.733351,3.7495942,3
1637591477819,-9.007772,-1.6280106,3.7543824,3
